ORDER_ID,PICKER_ID,NUM_ITEMS
85964546,29995,2.0
54582551,71305,12.0
54582551,71305,12.0
63992072,74695,9.0
97017884,68367,4.0
30748697,68367,5.0
37119167,43646,10.0
23697812,43646,5.0
87911296,68367,3.0
55050367,29995,13.0
55050367,29995,13.0
55050367,29995,13.0
38983904,97698,24.0
19716609,74695,3.0
65172745,68367,2.0
60084783,68367,11.0
54686386,74695,2.0
59405494,74695,7.0
60967019,29995,2.0
11581196,43646,11.0
29427218,29995,19.0
29427218,29995,19.0
29427218,29995,19.0
53540852,71305,16.0
53540852,71305,16.0
53540852,71305,16.0
53540852,71305,16.0
32530747,45565,9.0
32530747,45565,9.0
20854467,68367,7.0
93430796,45565,11.0
93430796,45565,11.0
69508495,43646,1.0
31401057,74695,1.0
14987131,74695,9.0
14632488,71305,3.0
91230287,43646,3.0
98668106,71305,6.0
24754092,43646,7.0
24754092,43646,7.0
69490067,68367,6.0
78991664,71305,19.0
60876822,74695,11.0
60876822,74695,11.0
92249393,43646,4.0
58955650,45565,8.0
58955650,45565,8.0
58955650,45565,8.0
26412101,43646,3.0
89058833,29995,3.0
58270684,29995,30.0
97927841,45565,2.0
75803695,45565,1.0
25665774,68367,5.0
60677711,12237,6.0
71795568,12237,8.0
88631870,43646,1.0
29761438,68367,3.0
64566542,43646,1.0
65118488,45565,3.0
92297889,74695,20.0
99663887,68367,2.0
69529481,68367,3.0
78973488,12237,27.0
78973488,12237,27.0
45991256,45565,12.0
28899949,68367,6.0
96398092,71305,25.0
45665629,97698,9.0
91890189,97698,3.0
46027991,97698,17.0
22288628,29995,21.0
22187433,97698,1.0
44928293,29995,2.0
64759702,97698,7.0
75410097,29995,12.0
16750641,97698,5.0
65737187,68367,23.0
28353806,74695,17.0
66785583,97698,18.0
66785583,97698,18.0
58835276,29995,1.0
83368055,29995,9.0
81816950,45565,2.0
11123484,68367,14.0
11123484,68367,14.0
11123484,68367,14.0
26026657,43646,1.0
38000128,74695,3.0
13132587,29995,4.0
66674199,74695,1.0
96282154,71305,1.0
56074274,68367,9.0
31758977,68367,2.0
17815049,68367,3.0
35500530,68367,3.0
77878907,68367,15.0
77898162,68367,6.0
81246539,68367,6.0
62421392,68367,4.0
64831630,54860,1.0
25336051,54860,6.0
32540437,45565,5.0
41898362,45565,8.0
70624561,87073,6.0
14605617,54860,12.0
77775446,87073,4.0
40303542,54860,5.0
60135711,54860,4.0
74922876,69280,13.0
26811930,54860,5.0
12187322,74695,14.0
12187322,74695,14.0
99704266,87073,8.0
99704266,87073,8.0
37859976,74695,19.0
71654992,45565,24.0
41863691,54860,9.0
81567613,61819,8.0
81567613,61819,8.0
85932900,68367,7.0
72011905,87073,37.0
70679102,54860,25.0
48124557,69280,3.0
11076227,26722,14.0
89163522,69280,15.0
61894306,68367,10.0
23655768,45565,6.0
54340366,74695,15.0
51882803,54860,4.0
21564926,74695,44.0
21564926,74695,44.0
21564926,74695,44.0
21564926,74695,44.0
21564926,74695,44.0
27799631,31810,12.0
27799631,31810,12.0
12837839,54860,4.0
86042524,68367,2.0
44609607,45565,5.0
90573416,31810,6.0
90573416,31810,6.0
98587475,31810,1.0
26878446,69280,1.0
72729817,69280,14.0
46992098,31810,24.0
36737334,45565,9.0
39483418,87073,20.0
77296765,74695,14.0
77296765,74695,14.0
71419290,74695,7.0
70733967,69280,22.0
71837734,74695,2.0
97632568,45565,11.0
56765830,74695,4.0
15148720,68367,7.0
80700213,31810,5.0
18397676,31810,23.0
59174949,68367,12.0
24726991,45565,12.0
76389344,69280,3.0
76712003,87073,3.0
39405827,87073,2.0
68481587,87073,35.0
74419778,74695,5.0
22039038,74695,5.0
33170525,68367,1.0
21979889,31810,12.0
21979889,31810,12.0
21979889,31810,12.0
66271333,54860,1.0
71674529,68367,1.0
71674529,68367,1.0
53686459,31810,42.0
52128361,74695,3.0
16231956,54860,2.0
78067150,69280,1.0
67250243,74695,31.0
25004914,45565,20.0
44409514,69280,6.0
42975462,31810,6.0
37060546,60497,5.0
60504064,12237,1.0
47297250,46780,4.0
21800351,20474,7.0
55041586,97698,4.0
33768436,20474,3.0
43977101,43646,24.0
37226274,20474,9.0
70364616,97698,11.0
31572464,20474,1.0
28107723,20474,9.0
91096104,43646,18.0
96364608,20474,26.0
54979541,43646,8.0
92829756,12237,8.0
92829756,12237,8.0
85196806,20474,6.0
94119684,20474,84.0
94119684,20474,84.0
16321753,43646,4.0
73203049,60497,27.0
29976223,97698,4.0
87729489,54860,2.0
49737391,74695,2.0
61325749,54860,4.0
38264452,43646,7.0
45848786,54860,3.0
51450347,74695,17.0
22780669,54860,5.0
49448123,43646,10.0
27132671,60497,6.0
59230807,60497,17.0
20328393,43646,11.0
20328393,43646,11.0
72879092,12237,17.0
61309147,74695,10.0
74497016,54860,3.0
58005866,12237,4.0
10717432,12237,6.0
76587974,20474,15.0
76587974,20474,15.0
64164389,20474,3.0
42212818,43646,7.0
19556533,74695,7.0
25889042,54860,11.0
21221006,20474,10.0
51247935,43646,2.0
52277099,20474,8.0
48765034,43646,10.0
50359147,43646,11.0
78137134,54860,7.0
39790681,97698,8.0
47462125,20474,10.0
79028165,43646,12.0
89068658,54860,12.0
11072173,97698,2.0
60966825,97698,3.0
97793202,43646,113.0
97793202,43646,113.0
31520274,54860,6.0
94380755,97698,9.0
58951386,60497,5.0
90145288,60497,15.0
99199867,20474,4.0
57558949,20474,2.0
71140135,54860,3.0
82438992,12237,8.0
70979679,60497,15.0
69788928,54860,7.0
38953287,97698,7.0
66504323,20474,9.0
36950395,43646,1.0
76392242,68367,18.0
15532913,31810,17.0
88996953,43646,15.0
93494857,20474,5.0
58615513,20474,6.0
69512574,54860,5.0
53882711,43646,7.0
37636606,31810,5.0
94895782,54860,25.0
40948893,12237,14.0
48563279,43646,18.0
36943770,20474,4.0
50865433,45565,13.0
11657777,31810,3.0
11657777,31810,3.0
28228733,12237,10.0
39379238,31810,5.0
18477433,12237,10.0
33648065,31810,41.0
75337622,45565,1.0
60075116,45565,8.0
35516189,12237,34.0
13572500,68367,1.0
24031807,68367,3.0
71940762,68367,20.0
89761085,68367,3.0
44826415,43646,28.0
44389332,68367,14.0
44389332,68367,14.0
36108321,45565,11.0
35577922,54860,19.0
87109602,43646,25.0
15269779,45565,11.0
73380038,45565,23.0
61954326,68367,14.0
61954326,68367,14.0
70033986,12237,10.0
93471755,68367,16.0
79922709,20474,29.0
48985874,43646,13.0
48985874,43646,13.0
58543947,20474,18.0
42659265,43646,20.0
73143735,43646,6.0
33885135,45565,22.0
33885135,45565,22.0
22437811,31810,9.0
22437811,31810,9.0
65943661,43646,3.0
24528283,68367,5.0
56646442,68367,23.0
56646442,68367,23.0
33494988,31810,9.0
50852456,12237,3.0
20044954,12237,4.0
64005015,12237,6.0
61932375,12237,4.0
54327042,12237,3.0
54327042,12237,3.0
54327042,12237,3.0
54631198,31810,6.0
33369398,12237,3.0
87310037,20474,10.0
40541028,20474,4.0
60657133,43646,5.0
79880160,20474,5.0
79880160,20474,5.0
90636945,31810,3.0
33961668,31810,3.0
76786804,43646,5.0
60364343,54860,6.0
87121256,68367,83.0
69822336,20474,1.0
72480429,20474,13.0
82811216,31810,1.0
82811216,31810,1.0
76304558,43646,14.0
83898898,54860,4.0
22280514,45565,4.0
94611774,54860,13.0
73529652,45565,12.0
60327260,54860,1.0
77631692,54860,8.0
61356959,43646,1.0
88471168,45565,8.0
94809309,43646,2.0
48274043,45565,7.0
48274043,45565,7.0
71662719,54860,4.0
52594062,45565,9.0
84086199,31810,12.0
54971590,43646,19.0
90769984,87073,7.0
44653412,68367,2.0
23999580,12237,19.0
48381132,74695,6.0
92047102,68367,1.0
53286579,97698,2.0
10105897,87073,14.0
64614200,69280,9.0
85505416,45826,5.0
49486131,74695,11.0
51126763,97698,3.0
76791257,97698,16.0
95615407,60497,3.0
91839165,45826,4.0
68713285,69280,4.0
32409981,87073,1.0
33520167,60497,9.0
32711654,74695,9.0
63889386,87073,5.0
61235605,45826,4.0
22781619,69280,10.0
86120146,45826,10.0
35435162,74695,20.0
61524163,60497,8.0
56015993,69280,1.0
74717170,69280,6.0
18479235,97698,2.0
37189079,87073,15.0
52197799,69280,3.0
56993325,97698,9.0
29511517,87073,22.0
14861436,45826,16.0
14261913,60497,14.0
40310200,74695,2.0
24246920,74695,2.0
13761581,60497,6.0
13761581,60497,6.0
17192744,45826,6.0
46552312,74695,12.0
81333835,87073,23.0
81333835,87073,23.0
81333835,87073,23.0
20359048,60497,6.0
73750106,45826,3.0
87164274,60497,23.0
96920545,74695,9.0
99673451,45826,3.0
57664691,45826,8.0
56712362,45826,1.0
83039544,45826,7.0
77230014,97698,3.0
43568917,97698,8.0
18539332,87073,3.0
51509147,45826,2.0
57730728,60497,13.0
62866678,45826,5.0
62866678,45826,5.0
64024544,97698,5.0
61275594,87073,7.0
81744290,74695,9.0
45073977,45826,13.0
45073977,45826,13.0
22718855,69280,7.0
12623705,69280,9.0
42170628,69280,6.0
43044184,69280,3.0
89169987,74695,4.0
87862831,74695,1.0
37092292,74695,8.0
42383248,97698,12.0
64296109,45826,8.0
55064812,97698,11.0
77452766,87073,15.0
58714665,60497,16.0
28193401,87073,1.0
28254773,87073,21.0
99818201,74695,5.0
50929613,99817,14.0
36070711,69280,7.0
62564992,69280,4.0
83420514,69280,1.0
48249575,74695,15.0
22597277,97698,3.0
94381369,97698,1.0
46766548,60497,11.0
27655145,69280,2.0
10856781,45826,7.0
83838268,69280,6.0
30198482,87073,1.0
28717630,60497,4.0
72601222,87073,12.0
57369377,69280,3.0
60672144,45826,5.0
71839269,31810,5.0
86774083,87073,4.0
18673264,68367,13.0
46700749,87073,13.0
46700749,87073,13.0
46700749,87073,13.0
46700749,87073,13.0
79884540,69280,12.0
98986687,43646,8.0
74466824,45826,17.0
74466824,45826,17.0
74466824,45826,17.0
74466824,45826,17.0
16065483,43646,3.0
68203666,54860,2.0
92094442,87073,3.0
92959166,54860,6.0
45695982,87073,3.0
77847074,68367,15.0
34034314,69280,9.0
87393573,54860,15.0
93216386,43646,7.0
93216386,43646,7.0
38645712,43646,33.0
77675386,54860,2.0
56459892,67335,6.0
81460490,31810,1.0
68114751,31810,6.0
70644159,68367,9.0
23626502,54860,1.0
32140138,54860,5.0
23013967,69280,8.0
84290872,31810,10.0
15488441,68367,2.0
46466215,69280,3.0
40485449,69280,6.0
43170872,68367,3.0
84167297,45826,9.0
45396625,31810,1.0
45515786,68367,4.0
78331516,69280,9.0
81887347,87073,4.0
63627889,43646,17.0
54478918,45826,4.0
75940080,68367,8.0
62849820,45826,11.0
72728043,45826,6.0
44781799,87073,20.0
28416719,45826,3.0
61691561,45826,8.0
71913410,68367,2.0
34812553,43646,1.0
69088041,87073,9.0
22435354,54860,11.0
11372316,43646,11.0
91497787,69280,5.0
79810773,87073,21.0
79810773,87073,21.0
79810773,87073,21.0
79810773,87073,21.0
79810773,87073,21.0
79810773,87073,21.0
88234087,45826,6.0
96538505,54860,2.0
98454330,69280,8.0
57435037,54860,6.0
11519329,69280,25.0
39647789,45826,23.0
39647789,45826,23.0
34037054,43646,14.0
83700963,31810,20.0
49865609,43646,9.0
94259042,43646,4.0
62756361,68367,6.0
58565560,68367,7.0
75043274,31810,30.0
75043274,31810,30.0
71734972,69280,6.0
47074705,68367,8.0
28774243,54860,9.0
19723768,45826,6.0
65780795,69280,1.0
67314664,20474,13.0
82848914,60497,4.0
17127189,12237,30.0
29953009,43646,22.0
99692016,54860,2.0
64082024,69280,4.0
11061222,69280,2.0
44280573,45826,7.0
44280573,45826,7.0
44280573,45826,7.0
88269822,97698,10.0
89377991,31810,6.0
37272212,60497,2.0
57707344,60497,29.0
34285560,97698,6.0
79261264,12237,3.0
29271237,12237,4.0
90886512,12237,5.0
13164894,45565,2.0
14289362,12237,7.0
16710830,45565,25.0
18052680,12237,8.0
26521496,12237,16.0
59869194,97698,4.0
18166997,60497,9.0
56498309,74695,2.0
61413084,74695,4.0
91341969,97698,39.0
32423174,74695,27.0
70757617,60497,15.0
35007473,20474,2.0
25542706,12237,2.0
25542706,12237,2.0
72941126,20474,2.0
90697182,20474,8.0
46852024,20474,3.0
83704941,45565,17.0
91439607,20474,26.0
91439607,20474,26.0
69597218,60497,1.0
82610071,45565,12.0
86087123,60497,27.0
56340245,45565,21.0
36409834,20474,7.0
57684036,60497,5.0
59273315,97698,10.0
27824786,97698,1.0
81793568,97698,4.0
44908938,97698,1.0
44908938,97698,1.0
28909489,45565,13.0
11173613,12237,21.0
93345881,45565,27.0
93345881,45565,27.0
93345881,45565,27.0
93345881,45565,27.0
46844576,60497,7.0
69505950,60497,2.0
10488911,60497,2.0
79277231,20474,23.0
24966003,20474,1.0
80489250,20474,15.0
97926747,20474,6.0
52589972,60497,2.0
59201257,60497,3.0
82137139,60497,22.0
30548283,60497,14.0
30548283,60497,14.0
86693379,20474,8.0
19307735,74695,4.0
20888752,58170,1.0
38144493,45565,32.0
38144493,45565,32.0
92063144,60497,31.0
51211830,97698,10.0
13308451,12237,5.0
80604015,12237,10.0
69786387,45565,5.0
57832868,12237,5.0
22550212,12237,9.0
17660436,12237,9.0
17660436,12237,9.0
82208371,74695,10.0
99710961,74695,5.0
16152503,74695,2.0
38313423,74695,22.0
46269822,45565,30.0
45178683,20474,7.0
31098211,74695,9.0
65354279,20474,16.0
85904291,74695,21.0
85904291,74695,21.0
13434737,74695,5.0
71116654,97698,2.0
55532795,97698,9.0
66986390,97698,2.0
99358416,97698,4.0
85025420,97698,20.0
32737233,12237,8.0
17459710,60497,23.0
57877044,60497,5.0
84585160,74695,1.0
16805461,74695,5.0
15804024,12237,4.0
53847909,12237,4.0
12496598,31810,23.0
15330110,87073,7.0
15330110,87073,7.0
62181681,69280,2.0
63102951,87073,28.0
63102951,87073,28.0
63102951,87073,28.0
63102951,87073,28.0
43300609,54860,11.0
21074815,74695,1.0
57510891,87073,5.0
93584979,31810,6.0
21374031,74695,3.0
68030408,31810,1.0
55800133,31810,
42138034,54860,66.0
56171827,43646,2.0
35459953,43646,8.0
17779560,31810,7.0
53918559,74695,3.0
34190743,87073,32.0
34190743,87073,32.0
61415200,69280,9.0
61415200,69280,9.0
56462419,97698,18.0
64810833,74695,18.0
85128916,31810,10.0
76413676,69280,25.0
54693446,31810,9.0
73273039,87073,5.0
76439785,87073,7.0
95785108,87073,24.0
73735727,74695,25.0
71978784,74695,3.0
88342181,97698,6.0
40437454,43646,41.0
40437454,43646,41.0
40437454,43646,41.0
62928334,87073,16.0
62928334,87073,16.0
66417852,54860,13.0
55772653,54860,4.0
65155459,31810,7.0
77509833,31810,3.0
67251006,97698,6.0
95512943,69280,32.0
95192022,87073,2.0
27254374,87073,3.0
78884101,87073,2.0
66453121,31810,5.0
25257316,43646,2.0
16859975,43646,8.0
74192507,43646,9.0
97252795,74695,18.0
98444997,74695,10.0
14383390,97698,6.0
11123335,97698,7.0
54009395,31810,10.0
59471388,74695,25.0
63510306,43646,12.0
60343017,69280,12.0
96406638,69280,9.0
60107003,69280,18.0
26900070,31810,15.0
81199405,69280,16.0
81199405,69280,16.0
65102586,97698,1.0
21375348,87073,4.0
94136994,31810,12.0
91387905,43646,7.0
11893764,97698,14.0
50320814,43646,21.0
22224795,31810,7.0
25040777,87073,6.0
58220007,31810,8.0
79508097,97698,6.0
53114544,74695,6.0
69151984,97698,1.0
83820617,97698,22.0
99423723,74695,10.0
45855195,87073,21.0
89751018,54860,3.0
23862949,87073,10.0
42022149,54860,6.0
72093223,43646,2.0
16946951,31810,22.0
68920831,43646,21.0
21306302,69280,5.0
82335641,87073,36.0
35035696,74695,21.0
27323599,54860,12.0
29655471,54860,16.0
29217486,60497,7.0
30587096,87073,10.0
28721233,20474,5.0
64793479,71305,11.0
34761373,20474,40.0
95690025,71305,2.0
74514578,12237,25.0
21005969,45826,25.0
59391903,71305,31.0
33371604,87073,11.0
54306208,87073,6.0
79604079,87073,3.0
54239910,87073,10.0
31434591,87073,3.0
89876087,45826,7.0
58690817,12237,15.0
92940991,60497,4.0
18417914,71305,6.0
18417914,71305,6.0
19008665,20474,3.0
86228028,71305,21.0
28539357,45826,7.0
85648958,45826,28.0
27989156,20474,5.0
17705251,45565,8.0
67524475,71305,3.0
21747188,60497,6.0
48888706,60497,7.0
44458133,20474,13.0
19256551,60497,5.0
60619553,45826,
61396749,12237,2.0
52926099,45565,13.0
51157826,45565,15.0
97864400,45565,5.0
69756977,45565,1.0
97650062,45565,7.0
59995863,45565,5.0
49118261,60497,9.0
46496549,71305,2.0
31930600,45565,12.0
11818234,71305,40.0
11818234,71305,40.0
11818234,71305,40.0
86426854,20474,15.0
54264181,20474,7.0
23894686,97698,14.0
27297058,97698,5.0
92948007,97698,12.0
74375049,45565,14.0
74375049,45565,14.0
74375049,45565,14.0
52745548,45826,4.0
18567608,45826,2.0
57859737,20474,11.0
50146636,97698,5.0
43940217,71305,5.0
15236142,71305,10.0
48525754,71305,67.0
98428272,45826,10.0
45232092,60497,37.0
35082950,97698,9.0
95794367,45826,5.0
85967975,97698,19.0
62961375,20474,10.0
49966937,45826,15.0
94813738,20474,4.0
25772168,60497,9.0
71633585,45621,17.0
70837645,43646,1.0
17460222,31810,21.0
90497276,43646,7.0
32130486,43646,31.0
55320208,31810,1.0
25772560,31810,5.0
83501458,74695,4.0
88928611,31810,21.0
16986069,45565,6.0
16650696,54860,5.0
42557646,20474,2.0
49660573,20474,12.0
31465255,54860,8.0
22790895,54860,4.0
62537592,20474,6.0
68956847,45826,11.0
53538977,43646,5.0
26419126,69280,14.0
34308033,69280,14.0
34308033,69280,14.0
59151831,54860,12.0
60729950,74695,10.0
64446356,69280,28.0
57420606,54860,13.0
81857047,45826,18.0
87587915,74695,1.0
27200601,74695,3.0
53610180,74695,4.0
10596178,31810,4.0
53613335,20474,5.0
11184872,31810,8.0
11184872,31810,8.0
59282137,31810,13.0
28403805,43646,15.0
37873302,45826,6.0
98107305,54860,7.0
90256508,54860,6.0
45626755,54860,4.0
53303444,54860,7.0
47993532,45826,17.0
19521373,69280,6.0
92846142,43646,7.0
97550286,43646,7.0
52453875,60497,14.0
19532545,12237,3.0
26929069,12237,8.0
88560809,12237,5.0
21700040,12237,16.0
89330613,12237,2.0
69750962,31810,12.0
99148953,12237,11.0
61740320,45826,14.0
61740320,45826,14.0
78699936,20474,5.0
78699936,20474,5.0
33201378,69280,13.0
64875371,20474,10.0
31872049,12237,6.0
85787761,43646,21.0
23618403,74695,2.0
35637245,74695,13.0
35637245,74695,13.0
17758499,20474,1.0
10238869,60497,2.0
75106699,60497,4.0
39456913,71305,12.0
65292351,60497,10.0
85659912,45565,17.0
22525158,45565,6.0
65706532,43646,5.0
79435755,45565,8.0
20595128,54860,4.0
54083134,54860,9.0
54083134,54860,9.0
30039707,54860,11.0
44230816,45826,11.0
80055843,71305,8.0
89800434,60497,2.0
62729650,60497,2.0
75636987,71305,1.0
26888087,71305,8.0
31798201,45826,2.0
15561288,12237,1.0
19754187,12237,1.0
84810712,12237,2.0
48173313,45565,4.0
42809268,68367,10.0
13852147,54860,2.0
42317430,54860,5.0
57786816,54860,13.0
36311167,68367,36.0
76744398,69280,4.0
99813529,31810,16.0
70641970,31810,8.0
13280735,45826,6.0
11493412,31810,13.0
13001963,31810,11.0
50421416,31810,8.0
26852139,31810,19.0
80778115,68367,20.0
45198099,31810,3.0
37655607,31810,2.0
44060606,31810,24.0
54985848,54860,3.0
11064751,31810,3.0
10278227,54860,6.0
98263267,31810,5.0
70508473,31810,4.0
67675716,31810,7.0
55598818,45826,5.0
37639784,74695,18.0
94807625,68367,5.0
98740476,69280,9.0
10623015,69280,7.0
74675401,69280,10.0
10291830,68367,10.0
71937634,87073,7.0
71937634,87073,7.0
71937634,87073,7.0
14279548,87073,6.0
17211533,74695,1.0
87147019,45826,6.0
48686816,87073,8.0
10870861,87073,26.0
10870861,87073,26.0
33728078,45826,27.0
13842547,68367,20.0
72104266,31810,4.0
32371391,31810,22.0
32371391,31810,22.0
32371391,31810,22.0
76710792,69280,7.0
81793690,74695,14.0
81793690,74695,14.0
81793690,74695,14.0
81793690,74695,14.0
81793690,74695,14.0
81793690,74695,14.0
79253625,74695,10.0
79253625,74695,10.0
48046121,74695,18.0
10887111,69280,10.0
40544578,69280,3.0
33690381,54860,16.0
23087583,69280,18.0
32146783,68367,15.0
32146783,68367,15.0
92028117,87073,1.0
53674640,87073,1.0
69439901,31810,4.0
66343071,68367,5.0
81398105,74695,19.0
55546982,68367,6.0
55546982,68367,6.0
71577126,69280,9.0
45535875,31810,13.0
28717698,60497,21.0
95711524,98466,6.0
72568524,71305,1.0
16974561,71305,19.0
41691045,87073,26.0
73369415,54860,7.0
97190257,98466,8.0
26662762,60497,19.0
70215436,63661,8.0
57945352,98466,5.0
38750524,98466,3.0
51888448,60497,4.0
65466193,60497,14.0
10231310,20474,8.0
33468911,63661,3.0
98507310,63661,12.0
38528429,71305,2.0
98597055,71305,5.0
76897401,20474,14.0
72967427,71305,15.0
56961934,63661,4.0
41377712,20474,25.0
41377712,20474,25.0
41377712,20474,25.0
41377712,20474,25.0
41377712,20474,25.0
41377712,20474,25.0
41377712,20474,25.0
74591725,71305,1.0
90016195,63661,7.0
69379864,63661,36.0
10205708,71305,2.0
20643901,60497,24.0
75528800,60497,9.0
75528800,60497,9.0
16963506,20474,15.0
60959244,68367,2.0
18165936,68367,8.0
19563827,98466,21.0
50400663,20474,3.0
50400663,20474,3.0
23305652,68367,35.0
71891744,60497,31.0
71891744,60497,31.0
76632019,63661,10.0
23927529,97698,15.0
65155918,98466,7.0
92997507,98466,19.0
52543730,20474,16.0
91247976,71305,2.0
57289377,71305,10.0
16899801,71305,1.0
11051742,97698,7.0
59464993,71305,9.0
69867309,60497,5.0
19724029,60497,3.0
11124831,34615,64.0
49453988,71305,3.0
65216142,97698,12.0
85353616,60497,18.0
96027445,98466,19.0
37620229,60497,14.0
73738131,20474,2.0
73738131,20474,2.0
91251358,68367,6.0
44681897,68367,8.0
47757942,71305,14.0
54148967,97698,6.0
13621115,68367,10.0
23303369,20474,10.0
10943704,98466,16.0
50104929,68367,4.0
40408700,20474,2.0
22495069,20474,10.0
87887884,20474,28.0
58615864,98466,15.0
17271090,74695,26.0
45294774,74695,3.0
81557100,74695,17.0
55590738,60497,2.0
66738485,68367,3.0
45242279,68367,11.0
30511130,71305,7.0
70558450,71305,11.0
40814776,60497,9.0
24756001,71305,13.0
66288259,68367,14.0
73805422,74695,6.0
13532255,98466,28.0
61096964,68367,36.0
84958268,97698,3.0
91544079,98466,40.0
37460716,71305,11.0
16566649,97698,9.0
40380222,74695,15.0
29869163,71305,9.0
31865377,20474,4.0
94351785,60497,2.0
34139495,60497,8.0
18404469,63661,13.0
19021956,60497,34.0
19021956,60497,34.0
30983135,63661,4.0
73544545,63661,10.0
94364297,63661,22.0
31474994,71305,9.0
29890047,20474,4.0
74665756,20474,7.0
40099951,97698,4.0
30199555,74695,8.0
95869095,97698,10.0
39600248,20474,12.0
38828678,97698,7.0
94968254,97698,6.0
57790200,69280,3.0
90993215,12237,23.0
90993215,12237,23.0
82460133,69280,37.0
82460133,69280,37.0
82460133,69280,37.0
82460133,69280,37.0
24789894,43646,31.0
77995526,68367,16.0
60870576,45826,2.0
94279285,68367,13.0
64622332,45826,1.0
11628482,69280,3.0
72967617,69280,2.0
72967617,69280,2.0
50840089,43646,18.0
15018545,68367,14.0
67605387,54860,19.0
35346257,68367,2.0
27277545,43646,3.0
34748762,43646,25.0
64765692,12237,6.0
28879635,45826,3.0
41295626,68367,3.0
97952960,45826,17.0
52116151,68367,11.0
67553048,43646,10.0
25948426,68367,3.0
83602893,45826,11.0
32348311,68367,3.0
26666621,43646,14.0
60951123,68367,10.0
44745462,45826,1.0
33886164,69280,4.0
40826720,69280,5.0
51298021,69280,3.0
51298021,69280,3.0
51863802,69280,3.0
51863802,69280,3.0
52519506,69280,4.0
13712572,68367,10.0
13712572,68367,10.0
74273626,12237,27.0
76832435,43646,6.0
12340798,54860,1.0
81380391,43646,6.0
59494517,68367,4.0
59494517,68367,4.0
64344807,68367,2.0
91399449,12237,21.0
98243315,45826,11.0
85934252,68367,5.0
10359969,68367,15.0
89603116,45826,8.0
63573316,12237,1.0
58017695,12237,24.0
31428294,69280,18.0
51783838,54860,3.0
48515904,54860,13.0
34437451,43646,14.0
14229566,45826,30.0
13523635,43646,6.0
64021939,68367,2.0
92927672,54860,20.0
67367973,12237,4.0
62062019,68367,4.0
33619532,43646,3.0
39272303,43646,2.0
47275118,68367,14.0
20696618,69280,24.0
30598190,43646,2.0
12432224,54860,13.0
59212054,43646,46.0
85982650,54860,26.0
85982650,54860,26.0
85982650,54860,26.0
85982650,54860,26.0
85982650,54860,26.0
85982650,54860,26.0
85982650,54860,26.0
44332599,43646,1.0
12571320,69280,5.0
21457139,43646,7.0
38512205,43646,19.0
67119147,12237,6.0
91621019,54860,3.0
30746990,12237,10.0
30746990,12237,10.0
30746990,12237,10.0
94084201,45826,27.0
12780460,60497,17.0
98815596,45565,12.0
10334667,98466,29.0
58960562,45826,5.0
36551384,54860,8.0
87613494,20474,22.0
67216454,45826,9.0
88813211,20474,1.0
67910744,20474,8.0
97984073,98466,9.0
78274899,45565,19.0
22266618,98466,13.0
40567336,60497,10.0
17987537,71305,1.0
26528622,63661,2.0
77916317,71305,10.0
27653932,63661,1.0
58397401,20474,14.0
95766533,60497,8.0
40690974,98466,5.0
51063419,45565,1.0
27354718,71305,16.0
91940475,45565,3.0
23108110,63661,6.0
29888036,20474,6.0
21190149,68367,9.0
46138223,43646,7.0
85104749,98466,23.0
23675751,69280,7.0
49865447,63661,7.0
78122276,43646,11.0
78122276,43646,11.0
78122276,43646,11.0
45445906,45565,4.0
24746489,60497,9.0
20771907,69280,3.0
85805939,63661,2.0
20242555,63661,10.0
83910165,71305,29.0
60117409,69280,8.0
44218399,68367,
16051503,63661,13.0
33123820,60497,11.0
97971977,68367,19.0
52520659,43646,17.0
21436232,98466,8.0
81198788,20474,7.0
58989292,98466,1.0
47489909,98466,10.0
96287562,98466,2.0
76925259,20474,2.0
90583794,20474,5.0
91739082,60497,22.0
35109645,63661,3.0
35109645,63661,3.0
35109645,63661,3.0
50002498,43646,6.0
86793657,71305,6.0
86793657,71305,6.0
19393692,63661,3.0
29081198,45565,3.0
57006546,71305,7.0
57006546,71305,7.0
57006546,71305,7.0
57006546,71305,7.0
68694181,98466,22.0
46440718,63661,25.0
46440718,63661,25.0
46440718,63661,25.0
79416981,69280,1.0
41428277,45565,27.0
93509473,60497,6.0
88326170,98466,9.0
62544363,68367,3.0
58281164,69280,3.0
39143078,68367,3.0
88873144,68367,9.0
58820714,68367,3.0
56549194,60497,18.0
83733092,69280,1.0
48329139,69280,
70486310,69280,
83749981,69280,2.0
10569576,69280,10.0
65205550,60497,13.0
65205550,60497,13.0
41718858,45565,18.0
52144019,43646,10.0
10612389,71305,4.0
99165374,71305,22.0
34840939,43646,10.0
89611032,63661,6.0
81748019,68367,5.0
72012922,71305,4.0
41539509,68367,5.0
83281810,45565,1.0
56195283,68367,8.0
57640839,63661,6.0
40159029,20474,10.0
29210655,60497,10.0
87540914,60497,6.0
38366029,45565,7.0
52716414,71305,2.0
68785935,43646,1.0
60912128,74695,9.0
19266454,12237,11.0
23180968,74695,8.0
41809997,68367,8.0
27536640,68367,33.0
58954556,74695,35.0
40413710,74695,1.0
42262200,12237,2.0
57198688,87073,6.0
72646243,12237,4.0
64870073,12237,14.0
64870073,12237,14.0
17770911,45826,1.0
20275459,45826,7.0
67400053,31810,3.0
92557825,31810,4.0
89720966,87073,11.0
89720966,87073,11.0
98877048,12237,32.0
77172374,87073,7.0
85804758,31810,10.0
